music,file,frame,spectralRollof_0_mean,spectralRollof_0_var
1,98curitiba_2017_05_20__12_25_00.wav,35,4825.5,11175984.595959596
1,98curitiba_2017_05_20__12_25_00.wav,36,5157.5,4553705.808080808
1,98curitiba_2017_05_20__12_25_00.wav,37,4843.5,4480235.101010101
1,98curitiba_2017_05_20__12_25_00.wav,38,4282.5,8798049.242424242
1,98curitiba_2017_05_20__12_25_00.wav,39,6737.0,10189172.727272727
1,98curitiba_2017_05_20__12_27_00.wav,0,5342.5,15946483.585858585
1,98curitiba_2017_05_20__12_27_00.wav,1,8346.5,7694962.373737373
1,98curitiba_2017_05_20__12_27_00.wav,2,5917.5,18066180.555555556
1,98curitiba_2017_05_20__12_27_00.wav,3,4430.0,6401313.131313131
1,98curitiba_2017_05_20__12_27_00.wav,4,3332.5,3871433.0808080807
1,98curitiba_2017_05_20__12_27_00.wav,5,6959.5,18576954.29292929
1,98curitiba_2017_05_20__12_27_00.wav,6,6245.5,10813388.636363637
1,98curitiba_2017_05_20__12_27_00.wav,7,6726.0,9570074.747474747
1,98curitiba_2017_05_20__12_27_00.wav,8,6504.0,7317256.565656566
1,98curitiba_2017_05_20__12_27_00.wav,9,8118.5,12084629.04040404
1,98curitiba_2017_05_20__12_27_00.wav,10,8636.0,11589448.484848484
1,98curitiba_2017_05_20__12_27_00.wav,11,3044.5,7471307.828282828
1,98curitiba_2017_05_20__12_27_00.wav,12,5080.5,13766459.343434343
1,98curitiba_2017_05_20__12_27_00.wav,13,5718.0,10181490.909090908
1,98curitiba_2017_05_20__12_27_00.wav,14,3808.5,4318386.6161616165
1,98curitiba_2017_05_20__12_27_00.wav,15,4483.0,6232334.343434343
1,98curitiba_2017_05_20__12_27_00.wav,16,5347.5,8650523.989898989
1,98curitiba_2017_05_20__12_27_00.wav,17,8229.0,7407837.373737373
1,98curitiba_2017_05_20__12_27_00.wav,18,5421.5,9524558.333333334
1,98curitiba_2017_05_20__12_27_00.wav,19,5037.0,15158314.141414141
1,98curitiba_2017_05_20__12_27_00.wav,20,6452.5,11250523.989898989
1,98curitiba_2017_05_20__12_27_00.wav,21,7315.5,13416499.747474747
1,98curitiba_2017_05_20__12_27_00.wav,22,4105.0,3706893.9393939395
1,98curitiba_2017_05_20__12_27_00.wav,23,3880.0,9008888.888888888
1,98curitiba_2017_05_20__12_27_00.wav,24,6303.0,13493879.797979798
1,98curitiba_2017_05_20__12_27_00.wav,25,2960.5,2376429.0404040404
1,98curitiba_2017_05_20__12_27_00.wav,26,2784.0,3758074.7474747472
1,98curitiba_2017_05_20__12_27_00.wav,27,3725.5,3437297.727272727
1,98curitiba_2017_05_20__12_27_00.wav,28,4581.0,6142867.676767677
1,98curitiba_2017_05_20__12_27_00.wav,29,4314.5,6232792.676767677
1,98curitiba_2017_05_20__12_27_00.wav,30,5037.0,3407253.5353535353
1,98curitiba_2017_05_20__12_27_00.wav,31,5005.0,5496388.888888889
1,98curitiba_2017_05_20__12_27_00.wav,32,5939.0,3443160.606060606
1,98curitiba_2017_05_20__12_27_00.wav,33,5634.0,2280953.5353535353
1,98curitiba_2017_05_20__12_27_00.wav,34,6230.5,4262166.414141414
1,98curitiba_2017_05_20__12_27_00.wav,35,4441.0,7161231.313131313
1,98curitiba_2017_05_20__12_27_00.wav,36,6309.5,6835944.191919192
1,98curitiba_2017_05_20__12_27_00.wav,37,4550.5,5720782.575757576
1,98curitiba_2017_05_20__12_27_00.wav,38,3554.5,4906671.464646464
1,98curitiba_2017_05_20__12_27_00.wav,39,3741.5,6539750.252525252
1,98curitiba_2017_05_20__12_29_00.wav,0,4150.5,10760227.02020202
1,98curitiba_2017_05_20__12_29_00.wav,1,3211.0,2694473.737373737
1,98curitiba_2017_05_20__12_29_00.wav,2,4961.0,2473312.121212121
1,98curitiba_2017_05_20__12_29_00.wav,3,4384.5,3093570.4545454546
1,98curitiba_2017_05_20__12_29_00.wav,4,3874.5,2838055.303030303
1,98curitiba_2017_05_20__12_29_00.wav,5,5240.5,15555691.666666666
1,98curitiba_2017_05_20__12_29_00.wav,6,3434.5,2797812.878787879
1,98curitiba_2017_05_20__12_29_00.wav,7,2853.5,151376.51515151514
1,98curitiba_2017_05_20__12_29_00.wav,8,3974.5,3468004.797979798
1,98curitiba_2017_05_20__12_29_00.wav,9,3531.0,843776.7676767677
1,98curitiba_2017_05_20__12_29_00.wav,10,4037.5,3502443.1818181816
1,98curitiba_2017_05_20__12_29_00.wav,11,3886.0,1692731.313131313
1,98curitiba_2017_05_20__12_29_00.wav,12,3874.5,3484317.9292929294
1,98curitiba_2017_05_20__12_29_00.wav,13,5671.0,13115918.181818182
1,98curitiba_2017_05_20__12_29_00.wav,14,4568.0,15889319.191919193
1,98curitiba_2017_05_20__12_29_00.wav,15,3419.0,3859534.3434343436
1,98curitiba_2017_05_20__12_29_00.wav,16,3186.5,1196103.7878787878
1,98curitiba_2017_05_20__12_29_00.wav,17,3341.0,1743605.0505050505
1,98curitiba_2017_05_20__12_29_00.wav,18,3373.5,2688305.8080808083
1,98curitiba_2017_05_20__12_29_00.wav,19,3379.5,1840105.808080808
1,98curitiba_2017_05_20__12_29_00.wav,20,4552.0,5765703.03030303
1,98curitiba_2017_05_20__12_29_00.wav,21,4697.5,4525776.515151516
1,98curitiba_2017_05_20__12_29_00.wav,22,5879.0,20348342.424242426
1,98curitiba_2017_05_20__12_29_00.wav,23,4270.5,2284752.272727273
1,98curitiba_2017_05_20__12_29_00.wav,24,3344.5,3967822.97979798
1,98curitiba_2017_05_20__12_29_00.wav,25,3558.0,3234531.3131313133
1,98curitiba_2017_05_20__12_29_00.wav,26,4589.0,5683514.141414141
1,98curitiba_2017_05_20__12_29_00.wav,27,4880.0,4355353.535353536
1,98curitiba_2017_05_20__12_29_00.wav,28,4119.5,7203934.090909091
1,98curitiba_2017_05_20__12_29_00.wav,29,4287.5,2172342.1717171716
1,98curitiba_2017_05_20__12_29_00.wav,30,5859.0,11377342.424242424
1,98curitiba_2017_05_20__12_29_00.wav,31,5202.0,3234339.393939394
1,98curitiba_2017_05_20__12_29_00.wav,32,4849.0,9655100.0
1,98curitiba_2017_05_20__12_29_00.wav,33,4850.5,19502903.78787879
1,98curitiba_2017_05_20__12_29_00.wav,34,3126.5,10849820.95959596
1,98curitiba_2017_05_20__12_29_00.wav,35,3830.5,8813782.575757576
1,98curitiba_2017_05_20__12_29_00.wav,36,3425.0,6380227.2727272725
1,98curitiba_2017_05_20__12_29_00.wav,37,4917.0,16590061.616161617
1,98curitiba_2017_05_20__12_29_00.wav,38,2702.0,5120298.98989899
1,98curitiba_2017_05_20__12_29_00.wav,39,4205.5,15038681.565656565
1,98curitiba_2017_05_20__12_35_00.wav,0,5731.5,21188618.939393938
1,98curitiba_2017_05_20__12_35_00.wav,1,5255.0,10242348.484848484
1,98curitiba_2017_05_20__12_35_00.wav,2,3954.0,12369983.838383839
1,98curitiba_2017_05_20__12_35_00.wav,3,4382.5,9909362.373737374
1,98curitiba_2017_05_20__12_35_00.wav,4,5813.5,17588174.494949494
1,98curitiba_2017_05_20__12_35_00.wav,5,7659.5,13642964.393939395
1,98curitiba_2017_05_20__12_35_00.wav,6,5306.5,11460942.171717172
1,98curitiba_2017_05_20__12_35_00.wav,7,6205.5,14263782.575757576
1,98curitiba_2017_05_20__12_35_00.wav,8,5168.0,16075581.818181818
1,98curitiba_2017_05_20__12_35_00.wav,9,4790.5,17842812.87878788
1,98curitiba_2017_05_20__12_35_00.wav,10,5875.5,13514620.95959596
1,98curitiba_2017_05_20__12_35_00.wav,11,5913.5,8764942.171717172
1,98curitiba_2017_05_20__12_35_00.wav,12,7927.0,3993506.0606060605
1,98curitiba_2017_05_20__12_35_00.wav,13,7254.5,4920307.828282828
1,98curitiba_2017_05_20__12_35_00.wav,14,6050.5,10305883.585858585
1,98curitiba_2017_05_20__12_35_00.wav,15,6309.5,9455388.636363637
1,98curitiba_2017_05_20__12_35_00.wav,16,6904.0,7616094.94949495
1,98curitiba_2017_05_20__12_35_00.wav,17,4503.5,7900012.878787879
1,98curitiba_2017_05_20__12_35_00.wav,18,8159.0,7593807.070707071
1,98curitiba_2017_05_20__12_35_00.wav,19,6708.5,3508033.0808080807
1,98curitiba_2017_05_20__12_35_00.wav,20,5768.0,7009975.757575758
1,98curitiba_2017_05_20__12_35_00.wav,21,6703.0,10279435.353535354
1,98curitiba_2017_05_20__12_35_00.wav,22,7196.0,10031397.97979798
1,98curitiba_2017_05_20__12_35_00.wav,23,6671.0,4633998.98989899
1,98curitiba_2017_05_20__12_35_00.wav,24,7562.0,4433642.424242424
1,98curitiba_2017_05_20__12_35_00.wav,25,7371.0,10648847.474747475
1,98curitiba_2017_05_20__12_35_00.wav,26,8364.0,6939549.4949494945
1,98curitiba_2017_05_20__12_35_00.wav,27,8313.5,9755952.272727273
1,98curitiba_2017_05_20__12_35_00.wav,28,5681.0,8846857.575757576
1,98curitiba_2017_05_20__12_35_00.wav,29,4154.0,9248569.696969697
1,98curitiba_2017_05_20__12_35_00.wav,30,5606.5,16507002.777777778
1,98curitiba_2017_05_20__12_35_00.wav,31,6738.5,10106507.828282828
1,98curitiba_2017_05_20__12_35_00.wav,32,8250.5,4647550.252525252
1,98curitiba_2017_05_20__12_35_00.wav,33,7757.5,13467140.151515152
1,98curitiba_2017_05_20__12_35_00.wav,34,8407.5,3658503.787878788
1,98curitiba_2017_05_20__12_35_00.wav,35,8094.0,5720367.676767677
1,98curitiba_2017_05_20__12_35_00.wav,36,6125.0,8813459.595959596
1,98curitiba_2017_05_20__12_35_00.wav,37,8394.0,7122539.393939394
1,98curitiba_2017_05_20__12_35_00.wav,38,9399.5,5714873.484848484
1,98curitiba_2017_05_20__12_35_00.wav,39,6541.5,7248083.585858586
1,98curitiba_2017_05_20__12_37_00.wav,0,7761.0,17208564.646464646
1,98curitiba_2017_05_20__12_37_00.wav,1,5656.0,7610418.181818182
1,98curitiba_2017_05_20__12_37_00.wav,2,5788.0,9645258.585858585
1,98curitiba_2017_05_20__12_37_00.wav,3,7739.0,6206998.98989899
1,98curitiba_2017_05_20__12_37_00.wav,4,6827.5,9913604.797979798
1,98curitiba_2017_05_20__12_37_00.wav,5,7205.5,11446156.313131314
1,98curitiba_2017_05_20__12_37_00.wav,6,7766.0,8499539.393939395
1,98curitiba_2017_05_20__12_37_00.wav,7,7612.0,5969046.464646464
1,98curitiba_2017_05_20__12_37_00.wav,8,7657.0,10570809.090909092
1,98curitiba_2017_05_20__12_37_00.wav,9,7887.5,8547897.727272727
1,98curitiba_2017_05_20__12_37_00.wav,10,6016.5,7362174.4949494945
1,98curitiba_2017_05_20__12_37_00.wav,11,6417.5,8378352.2727272725
1,98curitiba_2017_05_20__12_37_00.wav,12,7189.5,10100873.484848484
1,98curitiba_2017_05_20__12_37_00.wav,13,7803.0,6967364.646464647
1,98curitiba_2017_05_20__12_37_00.wav,14,5952.5,8255473.484848484
1,98curitiba_2017_05_20__12_37_00.wav,15,6880.0,7076616.161616161
1,98curitiba_2017_05_20__12_37_00.wav,16,7387.5,4519513.888888889
1,98curitiba_2017_05_20__12_37_00.wav,17,8340.0,7859797.97979798
1,98curitiba_2017_05_20__12_37_00.wav,18,6834.5,6523115.909090909
1,98curitiba_2017_05_20__12_37_00.wav,19,6231.5,8501144.191919193
1,98curitiba_2017_05_20__12_37_00.wav,20,6627.5,12143049.242424242
1,98curitiba_2017_05_20__12_37_00.wav,21,7849.5,7690732.070707071
1,98curitiba_2017_05_20__12_37_00.wav,22,5309.5,5962459.343434343
1,98curitiba_2017_05_20__12_37_00.wav,23,5300.0,4329696.96969697
1,98curitiba_2017_05_20__12_37_00.wav,24,6818.0,5060026.262626262
1,98curitiba_2017_05_20__12_37_00.wav,25,5576.0,8328105.05050505
1,98curitiba_2017_05_20__12_37_00.wav,26,5355.5,3329287.626262626
1,98curitiba_2017_05_20__12_37_00.wav,27,7789.5,5555620.95959596
1,98curitiba_2017_05_20__12_37_00.wav,28,7357.0,3662273.737373737
1,98curitiba_2017_05_20__12_37_00.wav,29,7707.5,5319362.373737373
1,98curitiba_2017_05_20__12_37_00.wav,30,6298.0,6384995.95959596
1,98curitiba_2017_05_20__12_37_00.wav,31,6074.0,6233004.04040404
1,98curitiba_2017_05_20__12_37_00.wav,32,6305.5,4393176.515151516
1,98curitiba_2017_05_20__12_37_00.wav,33,8639.5,3819257.3232323234
1,98curitiba_2017_05_20__12_37_00.wav,34,8000.5,3222146.212121212
1,98curitiba_2017_05_20__12_37_00.wav,35,8196.0,6643721.212121212
1,98curitiba_2017_05_20__12_37_00.wav,36,6997.5,5433907.828282828
1,98curitiba_2017_05_20__12_37_00.wav,37,7056.5,10024174.494949495
1,98curitiba_2017_05_20__12_37_00.wav,38,3200.5,355277.5252525252
1,98curitiba_2017_05_20__12_37_00.wav,39,3102.5,235776.51515151514
1,98curitiba_2017_05_20__12_39_00.wav,0,6798.5,14395022.97979798
1,98curitiba_2017_05_20__12_39_00.wav,1,6175.5,2777449.242424242
1,98curitiba_2017_05_20__12_39_00.wav,2,5472.5,2880877.525252525
1,98curitiba_2017_05_20__12_39_00.wav,3,5905.0,3045479.797979798
1,98curitiba_2017_05_20__12_39_00.wav,4,6529.5,6757833.080808081
1,98curitiba_2017_05_20__12_39_00.wav,5,5171.0,4337584.848484849
1,98curitiba_2017_05_20__12_39_00.wav,6,7465.0,11397348.484848484
1,98curitiba_2017_05_20__12_39_00.wav,7,7319.0,9264029.292929294
1,98curitiba_2017_05_20__12_39_00.wav,8,7134.5,12515237.121212121
1,98curitiba_2017_05_20__12_39_00.wav,9,6334.0,14667923.232323233
1,98curitiba_2017_05_20__12_39_00.wav,10,6824.5,14612247.222222222
1,98curitiba_2017_05_20__12_39_00.wav,11,6778.5,6537740.151515151
1,98curitiba_2017_05_20__12_39_00.wav,12,6016.0,10690044.444444444
1,98curitiba_2017_05_20__12_39_00.wav,13,6282.5,7630776.515151516
1,98curitiba_2017_05_20__12_39_00.wav,14,7684.5,7492610.858585859
1,98curitiba_2017_05_20__12_39_00.wav,15,6689.0,9026796.969696969
1,98curitiba_2017_05_20__12_39_00.wav,16,6172.5,6583453.282828283
1,98curitiba_2017_05_20__12_39_00.wav,17,6662.0,7369602.02020202
1,98curitiba_2017_05_20__12_39_00.wav,18,4973.5,2797295.707070707
1,98curitiba_2017_05_20__12_39_00.wav,19,4507.0,3295253.5353535353
1,98curitiba_2017_05_20__12_39_00.wav,20,5017.5,5549311.868686869
1,98curitiba_2017_05_20__12_39_00.wav,21,7133.0,10727485.858585859
1,98curitiba_2017_05_20__12_39_00.wav,22,6754.5,4393035.101010101
1,98curitiba_2017_05_20__12_39_00.wav,23,5383.0,1723142.4242424243
1,98curitiba_2017_05_20__12_39_00.wav,24,5423.0,4939667.676767677
1,98curitiba_2017_05_20__12_39_00.wav,25,5524.0,2372246.4646464647
1,98curitiba_2017_05_20__12_39_00.wav,26,4680.5,4799742.171717172
1,98curitiba_2017_05_20__12_39_00.wav,27,3792.0,4761298.98989899
1,98curitiba_2017_05_20__12_39_00.wav,28,6986.5,5492315.909090909
1,98curitiba_2017_05_20__12_39_00.wav,29,6231.5,4534831.060606061
1,98curitiba_2017_05_20__12_39_00.wav,30,5711.5,1200295.707070707
1,98curitiba_2017_05_20__12_39_00.wav,31,4431.5,3910386.616161616
1,98curitiba_2017_05_20__12_39_00.wav,32,5441.5,4395406.818181818
1,98curitiba_2017_05_20__12_39_00.wav,33,7438.0,2303541.414141414
1,98curitiba_2017_05_20__12_39_00.wav,34,5802.5,2247544.1919191917
1,98curitiba_2017_05_20__12_39_00.wav,35,7411.0,5355231.313131313
1,98curitiba_2017_05_20__12_39_00.wav,36,7828.0,1074056.5656565656
1,98curitiba_2017_05_20__12_39_00.wav,37,6238.5,2667568.4343434344
1,98curitiba_2017_05_20__12_39_00.wav,38,7237.5,2987645.202020202
1,98curitiba_2017_05_20__12_39_00.wav,39,6724.5,3859671.4646464647
1,98curitiba_2017_05_20__12_41_00.wav,0,6979.0,17973089.898989897
1,98curitiba_2017_05_20__12_41_00.wav,1,5047.5,15141382.575757576
1,98curitiba_2017_05_20__12_41_00.wav,2,6670.5,13595509.848484848
1,98curitiba_2017_05_20__12_41_00.wav,3,3291.0,7320776.767676768
1,98curitiba_2017_05_20__12_41_00.wav,4,4031.5,6273770.454545454
1,98curitiba_2017_05_20__12_41_00.wav,5,6008.0,7204177.777777778
1,98curitiba_2017_05_20__12_41_00.wav,6,6034.0,14746458.585858585
1,98curitiba_2017_05_20__12_41_00.wav,7,5923.5,6391588.636363637
1,98curitiba_2017_05_20__12_41_00.wav,8,7478.5,12487437.121212121
1,98curitiba_2017_05_20__12_41_00.wav,9,5879.0,18835817.17171717
1,98curitiba_2017_05_20__12_41_00.wav,10,5141.0,14521736.363636363
1,98curitiba_2017_05_20__12_41_00.wav,11,5234.0,11226812.121212121
1,98curitiba_2017_05_20__12_41_00.wav,12,6308.5,12633487.626262626
1,98curitiba_2017_05_20__12_41_00.wav,13,6652.0,15757420.202020202
1,98curitiba_2017_05_20__12_41_00.wav,14,4813.0,4612758.585858586
1,98curitiba_2017_05_20__12_41_00.wav,15,5714.5,3218600.757575758
1,98curitiba_2017_05_20__12_41_00.wav,16,4625.5,5562752.2727272725
1,98curitiba_2017_05_20__12_41_00.wav,17,5944.5,9000348.232323233
1,98curitiba_2017_05_20__12_41_00.wav,18,6421.5,13156275.505050505
1,98curitiba_2017_05_20__12_41_00.wav,19,4903.0,10774637.373737374
1,98curitiba_2017_05_20__12_41_00.wav,20,4103.5,10194204.797979798
1,98curitiba_2017_05_20__12_41_00.wav,21,4568.0,11716844.444444444
1,98curitiba_2017_05_20__12_41_00.wav,22,5238.5,13178326.010101011
1,98curitiba_2017_05_20__12_41_00.wav,23,6989.0,20254423.232323233
1,98curitiba_2017_05_20__12_41_00.wav,24,4056.0,11595872.727272727
1,98curitiba_2017_05_20__12_41_00.wav,25,4753.5,17990366.414141413
1,98curitiba_2017_05_20__12_41_00.wav,26,4686.0,8353539.393939394
1,98curitiba_2017_05_20__12_41_00.wav,27,6015.0,13444217.171717172
1,98curitiba_2017_05_20__12_41_00.wav,28,4917.0,9151122.222222222
1,98curitiba_2017_05_20__12_41_00.wav,29,5041.0,12282796.969696969
1,98curitiba_2017_05_20__12_41_00.wav,30,4585.0,10710025.252525253
1,98curitiba_2017_05_20__12_41_00.wav,31,4436.5,16619285.606060605
1,98curitiba_2017_05_20__12_41_00.wav,32,4854.0,12786145.454545455
1,98curitiba_2017_05_20__12_41_00.wav,33,5154.0,14540135.353535354
1,98curitiba_2017_05_20__12_41_00.wav,34,2621.0,7761221.212121212
1,98curitiba_2017_05_20__12_41_00.wav,35,1837.5,1546988.6363636365
1,98curitiba_2017_05_20__12_41_00.wav,36,3971.5,5207235.101010101
1,98curitiba_2017_05_20__12_41_00.wav,37,3629.5,4883742.171717172
1,98curitiba_2017_05_20__12_41_00.wav,38,2152.5,2868857.3232323234
1,98curitiba_2017_05_20__12_41_00.wav,39,5118.0,9370278.787878787
1,98curitiba_2017_05_20__12_45_00.wav,0,5194.5,17426661.363636363
1,98curitiba_2017_05_20__12_45_00.wav,1,5019.0,7412514.141414141
1,98curitiba_2017_05_20__12_45_00.wav,2,5214.5,16134004.797979798
1,98curitiba_2017_05_20__12_45_00.wav,3,4394.0,12030519.191919193
1,98curitiba_2017_05_20__12_45_00.wav,4,3748.5,4180578.5353535353
1,98curitiba_2017_05_20__12_45_00.wav,5,3959.5,7986449.242424242
1,98curitiba_2017_05_20__12_45_00.wav,6,3148.0,6210147.474747474
1,98curitiba_2017_05_20__12_45_00.wav,7,4167.5,6574210.858585859
1,98curitiba_2017_05_20__12_45_00.wav,8,4314.0,8092731.313131313
1,98curitiba_2017_05_20__12_45_00.wav,9,3892.0,9248672.727272727
1,98curitiba_2017_05_20__12_45_00.wav,10,3202.5,6278099.747474748
1,98curitiba_2017_05_20__12_45_00.wav,11,2580.0,3465808.0808080807
1,98curitiba_2017_05_20__12_45_00.wav,12,3530.5,13253732.070707072
1,98curitiba_2017_05_20__12_45_00.wav,13,5063.0,12340586.868686868
1,98curitiba_2017_05_20__12_45_00.wav,14,3519.0,10455847.474747475
1,98curitiba_2017_05_20__12_45_00.wav,15,4747.0,16446455.555555556
1,98curitiba_2017_05_20__12_45_00.wav,16,3095.0,7888257.575757576
1,98curitiba_2017_05_20__12_45_00.wav,17,4800.0,13645303.030303031
1,98curitiba_2017_05_20__12_45_00.wav,18,3791.0,5244817.171717172
1,98curitiba_2017_05_20__12_45_00.wav,19,3785.0,9847449.494949495
1,98curitiba_2017_05_20__12_45_00.wav,20,4580.5,12003934.090909092
1,98curitiba_2017_05_20__12_45_00.wav,21,3907.5,4058453.282828283
1,98curitiba_2017_05_20__12_45_00.wav,22,4566.5,8415305.808080807
1,98curitiba_2017_05_20__12_45_00.wav,23,3906.0,7961125.252525252
1,98curitiba_2017_05_20__12_45_00.wav,24,4992.0,17832662.626262628
1,98curitiba_2017_05_20__12_45_00.wav,25,5216.0,10978781.818181818
1,98curitiba_2017_05_20__12_45_00.wav,26,3671.0,6624706.060606061
1,98curitiba_2017_05_20__12_45_00.wav,27,2834.5,3051701.767676768
1,98curitiba_2017_05_20__12_45_00.wav,28,3274.0,7528054.545454546
1,98curitiba_2017_05_20__12_45_00.wav,29,3760.0,5792626.262626262
1,98curitiba_2017_05_20__12_45_00.wav,30,4146.0,8007307.070707071
1,98curitiba_2017_05_20__12_45_00.wav,31,3676.5,2223406.8181818184
1,98curitiba_2017_05_20__12_45_00.wav,32,5114.0,11657579.797979798
1,98curitiba_2017_05_20__12_45_00.wav,33,3919.5,6384287.626262627
1,98curitiba_2017_05_20__12_45_00.wav,34,6350.0,12456666.666666666
1,98curitiba_2017_05_20__12_45_00.wav,35,4014.0,4476872.7272727275
1,98curitiba_2017_05_20__12_45_00.wav,36,4907.5,11565119.949494949
1,98curitiba_2017_05_20__12_45_00.wav,37,4717.5,11797140.151515152
1,98curitiba_2017_05_20__12_45_00.wav,38,4223.0,11543304.04040404
1,98curitiba_2017_05_20__12_45_00.wav,39,4249.0,14286261.616161617
1,98curitiba_2017_05_20__12_51_00.wav,0,6953.0,23557920.2020202
1,98curitiba_2017_05_20__12_51_00.wav,1,4787.0,10692657.575757576
1,98curitiba_2017_05_20__12_51_00.wav,2,3377.5,8104715.909090909
1,98curitiba_2017_05_20__12_51_00.wav,3,3268.5,4676346.212121212
1,98curitiba_2017_05_20__12_51_00.wav,4,5632.0,12455733.333333334
1,98curitiba_2017_05_20__12_51_00.wav,5,3514.0,4047630.303030303
1,98curitiba_2017_05_20__12_51_00.wav,6,3325.5,7471944.191919192
1,98curitiba_2017_05_20__12_51_00.wav,7,5548.5,17252750.25252525
1,98curitiba_2017_05_20__12_51_00.wav,8,3363.5,11523326.010101011
1,98curitiba_2017_05_20__12_51_00.wav,9,2363.0,5910132.323232323
1,98curitiba_2017_05_20__12_51_00.wav,10,4720.0,4692424.242424242
1,98curitiba_2017_05_20__12_51_00.wav,11,6230.5,8143984.595959596
1,98curitiba_2017_05_20__12_51_00.wav,12,6426.5,9732245.202020202
1,98curitiba_2017_05_20__12_51_00.wav,13,5594.5,11861105.808080807
1,98curitiba_2017_05_20__12_51_00.wav,14,4953.5,9155719.949494949
1,98curitiba_2017_05_20__12_51_00.wav,15,5360.5,6015620.95959596
1,98curitiba_2017_05_20__12_51_00.wav,16,6383.0,8303697.97979798
1,98curitiba_2017_05_20__12_51_00.wav,17,4533.0,6760061.6161616165
1,98curitiba_2017_05_20__12_51_00.wav,18,4581.5,6835689.646464647
1,98curitiba_2017_05_20__12_51_00.wav,19,4531.0,5248271.717171717
1,98curitiba_2017_05_20__12_51_00.wav,20,4749.5,7673257.323232323
1,98curitiba_2017_05_20__12_51_00.wav,21,5948.5,11714517.929292928
1,98curitiba_2017_05_20__12_51_00.wav,22,5166.0,6521155.555555556
1,98curitiba_2017_05_20__12_51_00.wav,23,5140.5,6472560.353535353
1,98curitiba_2017_05_20__12_51_00.wav,24,6295.5,16245812.878787879
1,98curitiba_2017_05_20__12_51_00.wav,25,5585.5,9635418.93939394
1,98curitiba_2017_05_20__12_51_00.wav,26,4637.0,2621495.9595959596
1,98curitiba_2017_05_20__12_51_00.wav,27,5445.0,7324520.202020202
1,98curitiba_2017_05_20__12_51_00.wav,28,4033.5,2036669.4444444445
1,98curitiba_2017_05_20__12_51_00.wav,29,6109.0,5650574.747474748
1,98curitiba_2017_05_20__12_51_00.wav,30,6371.5,8369103.787878788
1,98curitiba_2017_05_20__12_51_00.wav,31,4693.5,9064174.494949495
1,98curitiba_2017_05_20__12_51_00.wav,32,4397.5,3702493.6868686867
1,98curitiba_2017_05_20__12_51_00.wav,33,4912.0,6923086.868686869
1,98curitiba_2017_05_20__12_51_00.wav,34,6023.0,4443405.05050505
1,98curitiba_2017_05_20__12_51_00.wav,35,4607.0,8383990.909090909
1,98curitiba_2017_05_20__12_51_00.wav,36,6683.5,19357123.98989899
1,98curitiba_2017_05_20__12_51_00.wav,37,5262.0,6400814.141414141
1,98curitiba_2017_05_20__12_51_00.wav,38,6894.0,13668044.444444444
1,98curitiba_2017_05_20__12_51_00.wav,39,7288.0,13796167.676767677
