music,file,frame,mfcc_mean,mfcc_var
1,98curitiba_2017_05_20__12_25_00.wav,1,0.07758835182479999,0.052980580917077136
1,98curitiba_2017_05_20__12_25_00.wav,2,0.16290223465107,0.028601073781682185
1,98curitiba_2017_05_20__12_25_00.wav,3,0.1760316778479,0.04559029382680982
1,98curitiba_2017_05_20__12_25_00.wav,4,0.0843521654458,0.026918420011521272
1,98curitiba_2017_05_20__12_25_00.wav,5,0.0436872320732,0.055323610789621135
1,98curitiba_2017_05_20__12_25_00.wav,6,0.0151089970487,0.04660251659601638
1,98curitiba_2017_05_20__12_25_00.wav,7,0.1772871900234,0.04628798065947918
1,98curitiba_2017_05_20__12_25_00.wav,8,0.1479059797453,0.033170457731176696
1,98curitiba_2017_05_20__12_25_00.wav,9,0.2357638249559,0.037405331629562846
1,98curitiba_2017_05_20__12_25_00.wav,10,0.1206697594737,0.04811310313869075
1,98curitiba_2017_05_20__12_25_00.wav,11,0.14033146238604,0.03955349277554961
1,98curitiba_2017_05_20__12_25_00.wav,12,0.0542091856913,0.07232585579034286
1,98curitiba_2017_05_20__12_25_00.wav,13,0.30432326393721,0.06831529040268515
1,98curitiba_2017_05_20__12_25_00.wav,14,0.0773667788823,0.06729198051445338
1,98curitiba_2017_05_20__12_25_00.wav,15,-0.02681129937555,0.02890107807404438
1,98curitiba_2017_05_20__12_25_00.wav,16,0.102542168667,0.05283352647467167
1,98curitiba_2017_05_20__12_25_00.wav,17,0.1056776050825,0.04928317680816434
1,98curitiba_2017_05_20__12_25_00.wav,18,0.1788692876031,0.05418560050848288
1,98curitiba_2017_05_20__12_25_00.wav,19,0.059062962748,0.05185780122580318
1,98curitiba_2017_05_20__12_25_00.wav,20,0.0906994257394,0.043466480360849116
1,98curitiba_2017_05_20__12_25_00.wav,21,0.0933269134680514,0.023770609538314322
1,98curitiba_2017_05_20__12_25_00.wav,22,0.153287700268,0.04230407084834764
1,98curitiba_2017_05_20__12_25_00.wav,23,0.1092800259514,0.04023906536002251
1,98curitiba_2017_05_20__12_25_00.wav,24,0.0612501779471,0.04769127610965892
1,98curitiba_2017_05_20__12_25_00.wav,25,0.0613762175579,0.027453366783323767
1,98curitiba_2017_05_20__12_25_00.wav,26,-0.0365628963556,0.04339569021070966
1,98curitiba_2017_05_20__12_25_00.wav,27,0.1672237880817,0.045257989135110005
1,98curitiba_2017_05_20__12_25_00.wav,28,0.149800314821,0.06725457878772013
1,98curitiba_2017_05_20__12_25_00.wav,29,-0.0696296578974,0.09083348337806915
1,98curitiba_2017_05_20__12_25_00.wav,30,0.1039737239058,0.08807400071615884
1,98curitiba_2017_05_20__12_25_00.wav,31,0.0853820758208,0.04921479128450165
1,98curitiba_2017_05_20__12_25_00.wav,32,0.08302264542132999,0.09022483241728815
1,98curitiba_2017_05_20__12_25_00.wav,33,0.1089992420943,0.06502773575479438
1,98curitiba_2017_05_20__12_25_00.wav,34,0.0307385836254,0.03796357021318198
1,98curitiba_2017_05_20__12_25_00.wav,35,0.022386789092620003,0.035510452880290796
1,98curitiba_2017_05_20__12_25_00.wav,36,-0.07058705428680001,0.06410371510141565
1,98curitiba_2017_05_20__12_25_00.wav,37,0.1211684753815,0.04368907568434307
1,98curitiba_2017_05_20__12_25_00.wav,38,0.1519694422412,0.05257362559830983
1,98curitiba_2017_05_20__12_25_00.wav,39,0.04394768385428,0.03789733423413549
1,98curitiba_2017_05_20__12_27_00.wav,0,-0.12057423572439,0.04362619872894721
1,98curitiba_2017_05_20__12_27_00.wav,1,0.13922484731015,0.04650054415108612
1,98curitiba_2017_05_20__12_27_00.wav,2,-0.032087352617,0.03348614056896449
1,98curitiba_2017_05_20__12_27_00.wav,3,-0.144754480153,0.05037056855609207
1,98curitiba_2017_05_20__12_27_00.wav,4,-0.04072986273588,0.04654124631382909
1,98curitiba_2017_05_20__12_27_00.wav,5,0.01570380269883,0.0897628426570518
1,98curitiba_2017_05_20__12_27_00.wav,6,0.0730397103795,0.041414328643441904
1,98curitiba_2017_05_20__12_27_00.wav,7,0.1387692889765,0.0409445821602601
1,98curitiba_2017_05_20__12_27_00.wav,8,0.10077866301384,0.048684834184318994
1,98curitiba_2017_05_20__12_27_00.wav,9,-0.015709274427299996,0.0451835372950574
1,98curitiba_2017_05_20__12_27_00.wav,10,-0.1152148748197,0.06884500394502432
1,98curitiba_2017_05_20__12_27_00.wav,11,0.339240969812,0.05963742300818115
1,98curitiba_2017_05_20__12_27_00.wav,12,0.2119281485611,0.05965539649112118
1,98curitiba_2017_05_20__12_27_00.wav,13,-0.0028343398999000004,0.03623648090783152
1,98curitiba_2017_05_20__12_27_00.wav,14,-0.0880640893293,0.04527824858515295
1,98curitiba_2017_05_20__12_27_00.wav,15,-0.1443066553433,0.036110475165394174
1,98curitiba_2017_05_20__12_27_00.wav,16,-0.0005392874273399998,0.04572934245471294
1,98curitiba_2017_05_20__12_27_00.wav,17,0.0247057351979,0.0339661736452769
1,98curitiba_2017_05_20__12_27_00.wav,18,0.1235608263813,0.04942745952225749
1,98curitiba_2017_05_20__12_27_00.wav,19,-0.06949104412872,0.06112318516318752
1,98curitiba_2017_05_20__12_27_00.wav,20,0.045102780969,0.044119542073800706
1,98curitiba_2017_05_20__12_27_00.wav,21,-0.004077645007699998,0.051989466372933404
1,98curitiba_2017_05_20__12_27_00.wav,22,0.1416255738795,0.04382513060772341
1,98curitiba_2017_05_20__12_27_00.wav,23,-0.1975641628511,0.041551678518209546
1,98curitiba_2017_05_20__12_27_00.wav,24,-0.07855340773036999,0.06390612394950512
1,98curitiba_2017_05_20__12_27_00.wav,25,-0.09549880102899999,0.044357028177624436
1,98curitiba_2017_05_20__12_27_00.wav,26,-0.08908092773569,0.04703617865070526
1,98curitiba_2017_05_20__12_27_00.wav,27,-0.173474671685,0.03592044397953169
1,98curitiba_2017_05_20__12_27_00.wav,28,0.1318554740959,0.06196252210190494
1,98curitiba_2017_05_20__12_27_00.wav,29,0.1781219951326,0.06951875329788357
1,98curitiba_2017_05_20__12_27_00.wav,30,0.0980637562725,0.051517703695203525
1,98curitiba_2017_05_20__12_27_00.wav,31,0.022465540604510004,0.07191724010836037
1,98curitiba_2017_05_20__12_27_00.wav,32,0.29356909577,0.12292866346415857
1,98curitiba_2017_05_20__12_27_00.wav,33,0.006373614286899999,0.0864129727987477
1,98curitiba_2017_05_20__12_27_00.wav,34,0.1131735166734,0.03019058882410317
1,98curitiba_2017_05_20__12_27_00.wav,35,0.0340027812112,0.0294429009895086
1,98curitiba_2017_05_20__12_27_00.wav,36,-0.04271143988715,0.029835483951969114
1,98curitiba_2017_05_20__12_27_00.wav,37,0.03938512908549,0.03690179957788698
1,98curitiba_2017_05_20__12_27_00.wav,38,-0.008919292706800001,0.03338719490916512
1,98curitiba_2017_05_20__12_27_00.wav,39,0.0313671629662,0.042810288158473264
1,98curitiba_2017_05_20__12_29_00.wav,0,-0.1063038105432,0.037656358946695084
1,98curitiba_2017_05_20__12_29_00.wav,1,-0.013595873256099998,0.039087843882208304
1,98curitiba_2017_05_20__12_29_00.wav,2,0.0055715629584,0.03567987179477909
1,98curitiba_2017_05_20__12_29_00.wav,3,-0.0375605950939,0.03577340431275863
1,98curitiba_2017_05_20__12_29_00.wav,4,0.06653162046713999,0.06481312433414277
1,98curitiba_2017_05_20__12_29_00.wav,5,0.016037298961,0.03894681002462915
1,98curitiba_2017_05_20__12_29_00.wav,6,0.0349091051034,0.04929422058118825
1,98curitiba_2017_05_20__12_29_00.wav,7,-0.049859080909899996,0.03860941457686874
1,98curitiba_2017_05_20__12_29_00.wav,8,-0.040802875314789995,0.06355347877475515
1,98curitiba_2017_05_20__12_29_00.wav,9,-0.0993916977268,0.0422077353549132
1,98curitiba_2017_05_20__12_29_00.wav,10,0.08478309238896,0.0692296644748683
1,98curitiba_2017_05_20__12_29_00.wav,11,0.06454307604045,0.03889405296846865
1,98curitiba_2017_05_20__12_29_00.wav,12,0.10540872927641999,0.04366918980410409
1,98curitiba_2017_05_20__12_29_00.wav,13,0.1693145509796,0.07387871417162135
1,98curitiba_2017_05_20__12_29_00.wav,14,-0.0311772689345,0.04523904519539503
1,98curitiba_2017_05_20__12_29_00.wav,15,0.036580084633229995,0.04963390503959535
1,98curitiba_2017_05_20__12_29_00.wav,16,-0.1770086292126,0.05356766260129999
1,98curitiba_2017_05_20__12_29_00.wav,17,-0.247458369344,0.06148142624555023
1,98curitiba_2017_05_20__12_29_00.wav,18,-0.1218074487617,0.06869388203993008
1,98curitiba_2017_05_20__12_29_00.wav,19,0.085021767914,0.05164976376756107
1,98curitiba_2017_05_20__12_29_00.wav,20,0.2064866377726,0.0527217573372821
1,98curitiba_2017_05_20__12_29_00.wav,21,0.2872568279939,0.051976015652177486
1,98curitiba_2017_05_20__12_29_00.wav,22,0.1491594973729,0.05051931571838155
1,98curitiba_2017_05_20__12_29_00.wav,23,0.2184891439579,0.06550130601073234
1,98curitiba_2017_05_20__12_29_00.wav,24,-0.1008069571612,0.04722783694775382
1,98curitiba_2017_05_20__12_29_00.wav,25,-0.2091851264639,0.06443089480167749
1,98curitiba_2017_05_20__12_29_00.wav,26,-0.2530818919275,0.0749859261507173
1,98curitiba_2017_05_20__12_29_00.wav,27,0.0466697069245,0.06183986052765424
1,98curitiba_2017_05_20__12_29_00.wav,28,0.1951394791752,0.06296036748750163
1,98curitiba_2017_05_20__12_29_00.wav,29,0.2136319590663,0.03536962580646324
1,98curitiba_2017_05_20__12_29_00.wav,30,0.1849583256867,0.07708407590136214
1,98curitiba_2017_05_20__12_29_00.wav,31,0.3824721434734,0.05947047671548986
1,98curitiba_2017_05_20__12_29_00.wav,32,0.188481279748,0.1218406617022095
1,98curitiba_2017_05_20__12_29_00.wav,33,0.042517309835199996,0.031240158532173785
1,98curitiba_2017_05_20__12_29_00.wav,34,0.039706528569479996,0.046879914715004585
1,98curitiba_2017_05_20__12_29_00.wav,35,0.006988720443000002,0.04466245990361999
1,98curitiba_2017_05_20__12_29_00.wav,36,0.05704119515,0.034341556901781194
1,98curitiba_2017_05_20__12_29_00.wav,37,-0.0054006181516,0.05138426298305679
1,98curitiba_2017_05_20__12_29_00.wav,38,-0.033049914381380004,0.06845255426718697
1,98curitiba_2017_05_20__12_29_00.wav,39,-0.0224553692121,0.05262202827757365
1,98curitiba_2017_05_20__12_35_00.wav,0,0.2299587423511,0.04832152277273841
1,98curitiba_2017_05_20__12_35_00.wav,1,0.106003917908,0.042482506345456084
1,98curitiba_2017_05_20__12_35_00.wav,2,0.1769866985158,0.03597299691763175
1,98curitiba_2017_05_20__12_35_00.wav,3,0.09752110595692,0.03396296551019696
1,98curitiba_2017_05_20__12_35_00.wav,4,0.2369862549742,0.05695740462945065
1,98curitiba_2017_05_20__12_35_00.wav,5,0.0225383379838,0.04638745499801663
1,98curitiba_2017_05_20__12_35_00.wav,6,0.19598527562389,0.05215667915301623
1,98curitiba_2017_05_20__12_35_00.wav,7,0.2028778272048,0.03374388448132951
1,98curitiba_2017_05_20__12_35_00.wav,8,0.17672510772585,0.03994066913636118
1,98curitiba_2017_05_20__12_35_00.wav,9,0.1858071577653,0.04407096439324375
1,98curitiba_2017_05_20__12_35_00.wav,10,0.2412075040774,0.0511615811404854
1,98curitiba_2017_05_20__12_35_00.wav,11,0.14920420423358,0.04109896423552819
1,98curitiba_2017_05_20__12_35_00.wav,12,0.15468187584824,0.04280000854412612
1,98curitiba_2017_05_20__12_35_00.wav,13,0.141343758655,0.03937792285939929
1,98curitiba_2017_05_20__12_35_00.wav,14,0.2206735603412,0.039559982705706515
1,98curitiba_2017_05_20__12_35_00.wav,15,0.11831878271182,0.041006632742635496
1,98curitiba_2017_05_20__12_35_00.wav,16,0.037489433997,0.08962015275878227
1,98curitiba_2017_05_20__12_35_00.wav,17,-0.014562785235199997,0.053587909631876755
1,98curitiba_2017_05_20__12_35_00.wav,18,0.10714252504300001,0.03818780879749475
1,98curitiba_2017_05_20__12_35_00.wav,19,0.1646679127552,0.05657151593268276
1,98curitiba_2017_05_20__12_35_00.wav,20,0.0756714373406,0.035272643104927594
1,98curitiba_2017_05_20__12_35_00.wav,21,0.1059225957638,0.056861583657395444
1,98curitiba_2017_05_20__12_35_00.wav,22,0.0441598725292,0.0690200271893296
1,98curitiba_2017_05_20__12_35_00.wav,23,-0.099684144156,0.07117664313393157
1,98curitiba_2017_05_20__12_35_00.wav,24,-0.0883909144374,0.06281756215930864
1,98curitiba_2017_05_20__12_35_00.wav,25,0.10986385163870001,0.04848391459906363
1,98curitiba_2017_05_20__12_35_00.wav,26,0.177637259102,0.03984485177110226
1,98curitiba_2017_05_20__12_35_00.wav,27,0.130936397439,0.05213691068458492
1,98curitiba_2017_05_20__12_35_00.wav,28,0.06217214007755,0.04273546319998156
1,98curitiba_2017_05_20__12_35_00.wav,29,0.0823505847186,0.04787629200224089
1,98curitiba_2017_05_20__12_35_00.wav,30,0.05432384877483,0.05799245197730696
1,98curitiba_2017_05_20__12_35_00.wav,31,-0.0283288538907,0.06950070139115398
1,98curitiba_2017_05_20__12_35_00.wav,32,0.0492863745214,0.03600981947134758
1,98curitiba_2017_05_20__12_35_00.wav,33,-0.210450862471,0.05358463930680036
1,98curitiba_2017_05_20__12_35_00.wav,34,-0.2045580756573,0.055992808813822466
1,98curitiba_2017_05_20__12_35_00.wav,35,-0.0685376797356,0.07817544263423191
1,98curitiba_2017_05_20__12_35_00.wav,36,0.1009317204984,0.05538774889808977
1,98curitiba_2017_05_20__12_35_00.wav,37,0.091964810927,0.0640474454745095
1,98curitiba_2017_05_20__12_35_00.wav,38,0.0088088690779,0.06079949572043433
1,98curitiba_2017_05_20__12_35_00.wav,39,0.08519622149350001,0.047471182679579456
1,98curitiba_2017_05_20__12_37_00.wav,0,-0.1965312085427,0.054024403115461375
1,98curitiba_2017_05_20__12_37_00.wav,1,-0.06964069385629999,0.06979431253402074
1,98curitiba_2017_05_20__12_37_00.wav,2,0.026129236352100002,0.045334538777391103
1,98curitiba_2017_05_20__12_37_00.wav,3,0.1822276438694,0.06580113615197493
1,98curitiba_2017_05_20__12_37_00.wav,4,0.2298756044471,0.05592236406839276
1,98curitiba_2017_05_20__12_37_00.wav,5,0.1983677395184,0.057855311425954146
1,98curitiba_2017_05_20__12_37_00.wav,6,0.1691381303303,0.0885568930709851
1,98curitiba_2017_05_20__12_37_00.wav,7,0.1340889868643,0.07301737442618773
1,98curitiba_2017_05_20__12_37_00.wav,8,0.06344530248444,0.04472735014916716
1,98curitiba_2017_05_20__12_37_00.wav,9,0.16619391307359999,0.049716245695507144
1,98curitiba_2017_05_20__12_37_00.wav,10,0.21675750177196002,0.04661834344179338
1,98curitiba_2017_05_20__12_37_00.wav,11,0.372004964284,0.06043441153045392
1,98curitiba_2017_05_20__12_37_00.wav,12,0.0459944190194,0.06976553583782329
1,98curitiba_2017_05_20__12_37_00.wav,13,0.0139665904838,0.06963668651146093
1,98curitiba_2017_05_20__12_37_00.wav,14,0.1435618517191,0.06790501376407641
1,98curitiba_2017_05_20__12_37_00.wav,15,0.1776395672567,0.03572069366264569
1,98curitiba_2017_05_20__12_37_00.wav,16,0.2527130129787,0.0337361607984372
1,98curitiba_2017_05_20__12_37_00.wav,17,0.10749827245719999,0.06691243831008646
1,98curitiba_2017_05_20__12_37_00.wav,18,0.2177100115654,0.05747366924554455
1,98curitiba_2017_05_20__12_37_00.wav,19,0.1308963393923,0.05250357294194366
1,98curitiba_2017_05_20__12_37_00.wav,20,0.2343441779866,0.08152931443218388
1,98curitiba_2017_05_20__12_37_00.wav,21,0.1672814621674,0.04009680257608333
1,98curitiba_2017_05_20__12_37_00.wav,22,0.0592039555094,0.05457316962923289
1,98curitiba_2017_05_20__12_37_00.wav,23,-0.1827994807201,0.04606135955248725
1,98curitiba_2017_05_20__12_37_00.wav,24,-0.0879737066592,0.06155934442655316
1,98curitiba_2017_05_20__12_37_00.wav,25,0.080564320975258,0.030731732189120443
1,98curitiba_2017_05_20__12_37_00.wav,26,0.1702238082745,0.032773041035571396
1,98curitiba_2017_05_20__12_37_00.wav,27,0.07950950961237,0.04334334241428127
1,98curitiba_2017_05_20__12_37_00.wav,28,0.39872865623939,0.048269022107244604
1,98curitiba_2017_05_20__12_37_00.wav,29,0.2201482596962,0.051670514930394255
1,98curitiba_2017_05_20__12_37_00.wav,30,0.1508358160422,0.042694376818325844
1,98curitiba_2017_05_20__12_37_00.wav,31,0.2354072549807,0.06011146054075722
1,98curitiba_2017_05_20__12_37_00.wav,32,0.0633058682294,0.038031016245272435
1,98curitiba_2017_05_20__12_37_00.wav,33,0.1461313594559,0.04110332376460222
1,98curitiba_2017_05_20__12_37_00.wav,34,0.1185143891846,0.05957764321646378
1,98curitiba_2017_05_20__12_37_00.wav,35,0.0494748541229,0.06965965267706821
1,98curitiba_2017_05_20__12_37_00.wav,36,-0.012921789965199998,0.05905632579506625
1,98curitiba_2017_05_20__12_37_00.wav,37,0.1991881653169,0.05005194606905042
1,98curitiba_2017_05_20__12_37_00.wav,38,0.2948049577533,0.07476056622756805
1,98curitiba_2017_05_20__12_37_00.wav,39,0.1445415182839,0.04225546587562087
1,98curitiba_2017_05_20__12_39_00.wav,0,0.04366603899242,0.0504845568838409
1,98curitiba_2017_05_20__12_39_00.wav,1,-0.0803893423558,0.04082748413972849
1,98curitiba_2017_05_20__12_39_00.wav,2,0.06125740051103,0.03553571141550807
1,98curitiba_2017_05_20__12_39_00.wav,3,0.008940195565919998,0.03855087869651774
1,98curitiba_2017_05_20__12_39_00.wav,4,0.11555512076059,0.09139418993798924
1,98curitiba_2017_05_20__12_39_00.wav,5,0.12391762344711,0.03687424928318841
1,98curitiba_2017_05_20__12_39_00.wav,6,0.0784801706833,0.03570345505255871
1,98curitiba_2017_05_20__12_39_00.wav,7,-0.0100247353721,0.03477662761340254
1,98curitiba_2017_05_20__12_39_00.wav,8,-0.12132380622163,0.0670463927009932
1,98curitiba_2017_05_20__12_39_00.wav,9,0.0183788833583,0.05602600869243935
1,98curitiba_2017_05_20__12_39_00.wav,10,-0.015550709003600002,0.05204546376464953
1,98curitiba_2017_05_20__12_39_00.wav,11,-0.015206802688000001,0.06111321991647451
1,98curitiba_2017_05_20__12_39_00.wav,12,0.205807507355,0.09828604034403549
1,98curitiba_2017_05_20__12_39_00.wav,13,1.437416820000134e-05,0.06531477856818571
1,98curitiba_2017_05_20__12_39_00.wav,14,0.0134915143787,0.04702180053631148
1,98curitiba_2017_05_20__12_39_00.wav,15,0.167748736968,0.06743662777292002
1,98curitiba_2017_05_20__12_39_00.wav,16,-0.023523957684,0.04973660411722254
1,98curitiba_2017_05_20__12_39_00.wav,17,0.0237501694688,0.030212026449933236
1,98curitiba_2017_05_20__12_39_00.wav,18,0.1208527836098,0.07165107320135983
1,98curitiba_2017_05_20__12_39_00.wav,19,0.2295983779734,0.038658868125330245
1,98curitiba_2017_05_20__12_39_00.wav,20,0.1399994704887,0.058171392216271815
1,98curitiba_2017_05_20__12_39_00.wav,21,0.1433781766429,0.06773440037398154
1,98curitiba_2017_05_20__12_39_00.wav,22,0.15772997646282,0.06722327973082376
1,98curitiba_2017_05_20__12_39_00.wav,23,0.0016100513581000014,0.06311496655807106
1,98curitiba_2017_05_20__12_39_00.wav,24,0.25922329665439997,0.0468053307440109
1,98curitiba_2017_05_20__12_39_00.wav,25,0.2053651688412,0.03476843824076637
1,98curitiba_2017_05_20__12_39_00.wav,26,0.165664257109214,0.03389246994530119
1,98curitiba_2017_05_20__12_39_00.wav,27,0.2462025965671,0.02502663376934075
1,98curitiba_2017_05_20__12_39_00.wav,28,0.2111047752979,0.03845304441278501
1,98curitiba_2017_05_20__12_39_00.wav,29,0.202017508669,0.02905675597387051
1,98curitiba_2017_05_20__12_39_00.wav,30,0.16015772294754,0.04848372810534567
1,98curitiba_2017_05_20__12_39_00.wav,31,0.18958891651989,0.03163087332319966
1,98curitiba_2017_05_20__12_39_00.wav,32,0.22858546581638,0.07710964407901563
1,98curitiba_2017_05_20__12_39_00.wav,33,0.06781276197239999,0.03266085570440587
1,98curitiba_2017_05_20__12_39_00.wav,34,0.375782356832,0.054398151091412654
1,98curitiba_2017_05_20__12_39_00.wav,35,-0.0001682004350600008,0.055057497523185776
1,98curitiba_2017_05_20__12_39_00.wav,36,0.1970483861302,0.03334041451453758
1,98curitiba_2017_05_20__12_39_00.wav,37,0.138147668075,0.05356317493921111
1,98curitiba_2017_05_20__12_39_00.wav,38,0.0426926272941422,0.03750769275985575
1,98curitiba_2017_05_20__12_39_00.wav,39,0.2205784405447,0.04179581790725523
1,98curitiba_2017_05_20__12_41_00.wav,0,0.0797799799939,0.053563308440523816
1,98curitiba_2017_05_20__12_41_00.wav,1,0.118380912797,0.09372120253792442
1,98curitiba_2017_05_20__12_41_00.wav,2,-0.011014502576699997,0.0528960069995946
1,98curitiba_2017_05_20__12_41_00.wav,3,0.26960882015416,0.06407589271863527
1,98curitiba_2017_05_20__12_41_00.wav,4,0.2035160400221,0.05280721821927633
1,98curitiba_2017_05_20__12_41_00.wav,5,0.19344789124853,0.040545865776694244
1,98curitiba_2017_05_20__12_41_00.wav,6,0.16098758135,0.03854637786163485
1,98curitiba_2017_05_20__12_41_00.wav,7,0.2315962826908,0.059408834324613226
1,98curitiba_2017_05_20__12_41_00.wav,8,0.2772673052742,0.06697076789182818
1,98curitiba_2017_05_20__12_41_00.wav,9,0.1646498528888,0.1662779129805851
1,98curitiba_2017_05_20__12_41_00.wav,10,0.28105454765,0.07677297294417984
1,98curitiba_2017_05_20__12_41_00.wav,11,0.27056364580257,0.0545125521202711
1,98curitiba_2017_05_20__12_41_00.wav,12,0.2405572943029,0.06952590309233359
1,98curitiba_2017_05_20__12_41_00.wav,13,0.19582400761984,0.06939995242673554
1,98curitiba_2017_05_20__12_41_00.wav,14,0.2211345473407,0.08556416406876681
1,98curitiba_2017_05_20__12_41_00.wav,15,0.30973898815445,0.09558698568529433
1,98curitiba_2017_05_20__12_41_00.wav,16,0.31502347537500003,0.09528117141154441
